|ID|CLASE
626|5B5D8F31565EEC0F|INDUSTRIAL
627|EE73C0534E1C46BF|INDUSTRIAL
628|0C3368301953481A|INDUSTRIAL
629|159DBCE32A969DEA|INDUSTRIAL
630|93421C787A660F1E|RESIDENTIAL
631|8BEB94B2D8BE4939|PUBLIC
632|29788CC78CE0D59E|INDUSTRIAL
633|44CFFE701FBD8A42|INDUSTRIAL
634|0BB92A3890739BE3|OFFICE
635|9397773006E4B4E3|INDUSTRIAL
636|BD2A8899DB3D78DB|INDUSTRIAL
637|AA8D8030708490D4|PUBLIC
638|CA5AB36CA286C50A|INDUSTRIAL
639|18B860CABD4AE2DB|RESIDENTIAL
640|DF47B50FFD52F6A3|RETAIL
641|40F4C1E261C0E718|PUBLIC
642|E7EC6B582F4EDB7A|INDUSTRIAL
643|EBC7DCD431C7F7CD|RETAIL
644|CEB0569664DFDE2C|RETAIL
645|BB368847999C48A5|RESIDENTIAL
646|D0E026D06D394BF7|INDUSTRIAL
647|C6AE10DF4A71D699|RESIDENTIAL
648|3E591E3DCE1C1AF7|OFFICE
649|338C31AC82C42300|RESIDENTIAL
650|0594527EA4137013|INDUSTRIAL
651|0893A06824D98022|RESIDENTIAL
652|2FBB35AED4CD7A81|RETAIL
653|64FC735029EB7975|OTHER
654|874A7960406CAE4A|INDUSTRIAL
655|3E1EF4B5CDCC84AB|PUBLIC
656|3433A366F5449C23|OFFICE
657|BD48FB707FE321D2|RETAIL
658|DAEBA880583E5CB9|RESIDENTIAL
659|EEA00A1439FCCCEE|INDUSTRIAL
660|DBC3FB3933A66285|INDUSTRIAL
661|79470E93607A1AAC|INDUSTRIAL
662|1CCC4F2ACFE2CC9F|RETAIL
663|60E7B78F08BB5B7D|INDUSTRIAL
664|13C964190319954C|INDUSTRIAL
665|CA0B9B7DD5DEA9C7|OFFICE
666|1B67CC063F28CA94|OFFICE
667|9C48B9FA7B207E8E|RETAIL
668|7E8491FAF5884678|OFFICE
669|02A6DDB079973044|OFFICE
670|616B7ECC2D14AC89|INDUSTRIAL
671|ECF30B6FECF16FA9|AGRICULTURE
672|BB4F60DA8D53464C|RETAIL
673|6B9CFBE567BF6970|PUBLIC
674|6E1315AC2E7C84E7|OFFICE
675|C8E3E6837E9BC7F6|OTHER
676|C552FA64EF546EE7|INDUSTRIAL
677|9ABAD76912FD0590|INDUSTRIAL
678|876D64E60431A663|INDUSTRIAL
679|897940680A4D7D52|OTHER
680|E2FB9FDFDF8D3BA9|OTHER
681|A2CEB6C483D50E1A|OTHER
682|750A920B557C3A5E|PUBLIC
683|56133B525A7C6D3E|INDUSTRIAL
684|E0BE8047C177C2AE|INDUSTRIAL
685|80E8330D615A067E|RETAIL
686|248797848E6B8CA2|RESIDENTIAL
687|E0BC22376DFAEE19|OFFICE
688|F2FB8F3ED6E18285|PUBLIC
689|DDD81C91C6F25478|INDUSTRIAL
690|E4B404B39818A54F|INDUSTRIAL
691|5116703723B9EA63|INDUSTRIAL
692|E5EEFBAFDACF4EA7|RETAIL
693|1D42DE690D98E451|RETAIL
694|EA8AD41101357A8B|OFFICE
695|F186EFA8F74291F6|RESIDENTIAL
696|AB81B80A02250A03|INDUSTRIAL
697|91BD6C035AE0F2DC|INDUSTRIAL
698|B50E373C976BD77A|RETAIL
699|19C344ABDC0847F9|RETAIL
700|DDF7F1036ACC68F1|INDUSTRIAL
701|D1BBF87175806120|AGRICULTURE
702|9E2732873DAF083F|PUBLIC
703|A0200FF6DFE04AF2|RETAIL
704|BAD74D41836A8AB4|INDUSTRIAL
705|7FDB82CEF2530F87|RESIDENTIAL
706|E446F2EA9FF6029D|INDUSTRIAL
707|78B07FC5C7DE2CE9|RETAIL
708|ACBAC224990B643A|PUBLIC
709|01F33BB80964CE7C|INDUSTRIAL
710|D69101707C5155E8|OFFICE
711|27A3CBA61BC1E143|RETAIL
712|6B9223A9DC6AAD8A|INDUSTRIAL
713|31A7503E791A01B8|RETAIL
714|2482EDF8E0C8F64D|PUBLIC
715|03146361A0D4287B|PUBLIC
716|99165AD99D0D8533|INDUSTRIAL
717|F48B40B932CD5510|INDUSTRIAL
718|5E44AC198D0AA40E|RETAIL
719|50A7DE0D74E374B0|PUBLIC
720|244EBB2F4B504F21|INDUSTRIAL
721|3AA109C201B531CA|PUBLIC
722|E96FA854F831CDE5|INDUSTRIAL
723|99EFF2E52DF11544|INDUSTRIAL
724|E9DE35A0802A7B62|PUBLIC
725|8E73F0C04E0C4C1A|INDUSTRIAL
726|D178F0F5F7F1ADEE|INDUSTRIAL
727|A488D30886C681C4|PUBLIC
728|10B1501A09DA2EAB|INDUSTRIAL
729|AF2D3F3A26405ACC|OFFICE
730|BA4B5F7D7332193B|PUBLIC
731|4632B96840F9D86C|OTHER
732|1CA0E818D25E40E2|INDUSTRIAL
733|C09337A115A1FB1A|RETAIL
734|1259B4A78A780CD9|OFFICE
735|A66C481F96EE6E06|PUBLIC
736|F786AB8A5D673CD5|INDUSTRIAL
737|CF037E8C046A38D3|OFFICE
738|6B66B76EA310D46B|PUBLIC
739|0BD0E916B96E8D44|PUBLIC
740|D6238E73F58CF6CA|OTHER
741|930157F9482279C7|OFFICE
742|ED8CCC621D9AA1EC|OFFICE
743|62D8F0DFFA46D966|OFFICE
744|339665A6FDDC8F92|OTHER
745|BD10B3754A2B628E|OFFICE
746|E8B3FC56A8DDBB75|RESIDENTIAL
747|75DE4E2106AE5163|INDUSTRIAL
748|7F28A42FE3926E30|PUBLIC
749|5F881CAC158F941F|INDUSTRIAL
750|782295411D399CEB|INDUSTRIAL
751|A21FECC5DDD444B9|INDUSTRIAL
752|EFF1BA0CD737EF0B|INDUSTRIAL
753|F216FA8A1E534F6B|INDUSTRIAL
754|BF8E17EC28607B|OFFICE
755|299FFF04882B8973|INDUSTRIAL
756|DE0E2BFF0B258530|INDUSTRIAL
757|EBCB5E5A2DC172E4|INDUSTRIAL
758|83EAD5916ECF741D|INDUSTRIAL
759|473F1764922AEF4F|INDUSTRIAL
760|4E9BA8CC6A215A03|OTHER
761|641A1ACD4C39F871|OTHER
762|FC31345FCA5FA56A|RETAIL
763|32864B7E9351C4AD|RESIDENTIAL
764|13C6D0B921E27022|INDUSTRIAL
765|FCC52DD964FCCDFD|RESIDENTIAL
766|EB19AE3525FFC26B|INDUSTRIAL
767|575549D933628DC1|RETAIL
768|B129B94F9FFDDB35|OFFICE
769|73574B9623155250|INDUSTRIAL
770|F4D5BBF1B497A8ED|RETAIL
771|633913025A4E759B|RETAIL
772|483CFB4E1F5DA247|INDUSTRIAL
773|9C3269274BB06FB0|INDUSTRIAL
774|59F25307DA70F1AB|PUBLIC
775|06F94265F68A67CB|INDUSTRIAL
776|92069C67F8D03A5A|PUBLIC
777|D8F2BCDBF11AF415|INDUSTRIAL
778|8D8722228A065F4F|AGRICULTURE
779|BF1B4764026E438E|OTHER
780|5F824A5040364CDF|RESIDENTIAL
781|B976805036668244|RETAIL
782|BC15B8D49A40FA68|INDUSTRIAL
783|6005348AB25C04A1|RETAIL
784|B36D03AAC3AE2515|INDUSTRIAL
785|BA1FC11C9A1A6C1C|RETAIL
786|432EB4C3518B0413|PUBLIC
787|88D8A78257AB068C|INDUSTRIAL
788|1E4B0842F44B3F17|INDUSTRIAL
789|C3A18CECDE25AA36|INDUSTRIAL
790|52B92640E60CC70F|OTHER
791|ADF00C10123046BD|RETAIL
792|F4E31B63A415A654|INDUSTRIAL
793|ECD98AE3B8719A04|PUBLIC
794|331F163EB194B061|OTHER
795|2BB806A9FEB7A6CE|RETAIL
796|C0F50B36834B8414|OFFICE
797|8854F370B00ADC8F|OFFICE
798|0385C785D31E1677|PUBLIC
799|C28D56EC12E14B2F|PUBLIC
800|A8E6EBD8331249E8|INDUSTRIAL
801|926B0AC64591F2E2|RETAIL
802|B3AD3F82A32DB662|RETAIL
803|E5F3B0F184379278|INDUSTRIAL
804|802230794052F565|INDUSTRIAL
805|E601B358AE3B37DA|INDUSTRIAL
806|E098180911C1E3EF|PUBLIC
807|612C7E0C730ACC73|INDUSTRIAL
808|4E5167D9A4E92C40|INDUSTRIAL
809|8C58F4A96A2705AB|INDUSTRIAL
810|67F0ACA6E77D39A6|OTHER
811|27243CC593DD8D2C|OFFICE
812|492E8A216934FD2B|RESIDENTIAL
813|8C400EAA9A1960E4|INDUSTRIAL
814|6A74C7094C04E560|INDUSTRIAL
815|55B88359A74585CC|RETAIL
816|2C17DCC6D46252B3|RESIDENTIAL
817|294EE380994343E5|OTHER
818|95A8F0B31A886580|PUBLIC
819|6EB1A879414CC2D2|INDUSTRIAL
820|D229714385EAE1A0|INDUSTRIAL
821|C3CAFBA0AE93D199|OTHER
822|386629F6E2DFC061|INDUSTRIAL
823|5231BA9CBE7D39DA|AGRICULTURE
824|93DBE851569C44CE|INDUSTRIAL
825|7403C16E4884E479|INDUSTRIAL
826|43A5C575A4278EC3|PUBLIC
827|DBC621F17EADA75D|PUBLIC
828|257611B092B112F0|INDUSTRIAL
829|BDDFBAEF5310B431|INDUSTRIAL
830|7EA5C9418136F899|OTHER
831|AC1D842FEF46A539|INDUSTRIAL
832|E54830CDC2BD39D6|INDUSTRIAL
833|4363716EEFBA77AD|OFFICE
834|5005E2789C06DF5B|OFFICE
835|9FBEC40BB2391A86|RESIDENTIAL
836|1A48613FB8479A9F|PUBLIC
837|172396801B9BCC78|RESIDENTIAL
838|AC63A67300DBE79A|INDUSTRIAL
839|2A10587E628EBB04|INDUSTRIAL
840|E27158860D9CBE7C|INDUSTRIAL
841|12C5EF4607398F64|RETAIL
842|B342943E7B804FDB|INDUSTRIAL
843|C33B1501364A5943|INDUSTRIAL
844|356C47948CE53D60|INDUSTRIAL
845|240043A21E3EAE21|INDUSTRIAL
846|0C99F835C2086BF8|INDUSTRIAL
847|7F5EB9B689D8B4D2|INDUSTRIAL
848|398467BA849C00A4|INDUSTRIAL
849|B6578F42A66E484E|INDUSTRIAL
850|3AEFFEEB619CF434|INDUSTRIAL
851|5287EE8BB3FBB86A|OTHER
852|16F0A942D249748F|OFFICE
853|D78653B6843F8C87|OTHER
854|296A964B6F09EFD8|INDUSTRIAL
855|EAE0F922FB4207D5|INDUSTRIAL
856|D0D36ABCB05C3D00|INDUSTRIAL
857|7D6F7D9C8D2C238E|OTHER
858|CDC9020E37AD04B1|RETAIL
859|7A5E39F34A8610FC|PUBLIC
860|26866CECEC995547|OTHER
861|50AEA7F6E08E3E61|RESIDENTIAL
862|4D48468ABE1A8237|AGRICULTURE
863|01DBC1B2484274EF|PUBLIC
864|B35302338F333C6C|INDUSTRIAL
865|E7EF40DAD079785B|INDUSTRIAL
866|62DFDCFA7C6D9BD9|RETAIL
867|5B62355483FA8AB4|INDUSTRIAL
868|ECCEBDA0A3DAC71F|INDUSTRIAL
869|0DE0DB5D8037F653|INDUSTRIAL
870|4C414FC392C7C8D6|INDUSTRIAL
871|167E3FE58CB96FDA|INDUSTRIAL
872|A14DCFD9B51A3F04|INDUSTRIAL
873|E476F237027F8A7C|RETAIL
874|3E84188607DDCB88|INDUSTRIAL
875|78404A0DB8F990F1|RETAIL
876|CE8FF9DEE1E8281E|RESIDENTIAL
877|2D57A04CE63C2945|INDUSTRIAL
878|D75757A19A356F67|INDUSTRIAL
879|9D36943D1148E265|INDUSTRIAL
880|B1833918719C9738|RETAIL
881|F9431FB27658E9E3|OFFICE
882|307ED555F3806A4E|RETAIL
883|A16BF60CA83FD764|RESIDENTIAL
884|C79FDE2F3271ADB6|INDUSTRIAL
885|42A6DC50969B9D40|OTHER
886|12F3663F6D28E509|OTHER
887|46531CB317DDA18C|OTHER
888|124327AFC17391AC|INDUSTRIAL
889|D1B46FF7B002F00E|INDUSTRIAL
890|91E7BEA85512C8A2|OTHER
891|4F4295DF5826FBD5|PUBLIC
892|9A9D9725F324CAEE|RESIDENTIAL
893|DB0854042A9DF6CF|PUBLIC
894|0F9AB470E00B81EE|INDUSTRIAL
895|ED07D268FAB32114|INDUSTRIAL
896|C4B24E4C28D1D0B8|PUBLIC
897|3F52B824D8DFFA1F|RETAIL
898|5C6F9BDC40AEA828|OTHER
899|7A09ED12F7E7AD76|RETAIL
900|E6BF643B240CF45B|INDUSTRIAL
901|C25FC7D80C00DD69|OFFICE
902|670CA10916528853|OTHER
903|A52F6AFDC9534D03|OFFICE
904|188F3DC494865176|OTHER
905|086F3F36F4CEC747|INDUSTRIAL
906|7FF6C0EFD25BE362|INDUSTRIAL
907|9C7577E8C01BCA75|INDUSTRIAL
908|1D07E9AE28CFE608|RETAIL
909|C96EFFAF384CC4AF|INDUSTRIAL
910|D3A4EB615EA23ADE|INDUSTRIAL
911|7F5CC1D75C3D7C6B|RETAIL
912|F1B037A0303FAE32|RETAIL
913|E91E07017894C56F|INDUSTRIAL
914|E53CC47F04398C37|INDUSTRIAL
915|69EDBAF576AEFF18|OFFICE
916|6F10055A743EFC44|INDUSTRIAL
917|50A0AF76049C9D56|PUBLIC
918|CF360D9E20C211FD|INDUSTRIAL
919|7B8D35C6878C9350|RETAIL
920|87ED16FC322FAABE|INDUSTRIAL
921|C3CC549DFF881761|INDUSTRIAL
922|A79BE6521FC59E70|OFFICE
923|DB9138EECC929E5E|INDUSTRIAL
924|C54BAF0FAA49F9E1|PUBLIC
925|DB3C19B2423F524C|PUBLIC
926|4AF55C6F5066DCB1|RETAIL
927|71B8A1EF4355BE8E|RETAIL
928|E788AFFEE196A6A7|OFFICE
929|E4D9B53C3FBFE921|INDUSTRIAL
930|34FBA4F6EC63CA12|OTHER
931|7D1EDB9BD6AEC2B0|INDUSTRIAL
932|46DECD52A4775DEF|OFFICE
933|4427C97363E8328A|RETAIL
934|56528626EEACD1D5|OTHER
935|F667FD2DC5527950|PUBLIC
936|C5554735000C6615|PUBLIC
937|C0782E48F1B93094|OTHER
938|187BFB6E955DEF9D|INDUSTRIAL
939|3B29171D022CC526|INDUSTRIAL
940|FDBF45A4F0BBC147|INDUSTRIAL
941|451A33E65E97A276|INDUSTRIAL
942|CE00AEB877022F0A|RETAIL
943|EA70C12E2188744B|OTHER
944|21D254189E490914|OFFICE
945|969AB373284D1374|PUBLIC
946|841884BD7E06E213|RETAIL
947|4567F2B03AADB943|INDUSTRIAL
948|067B9D26258AF719|PUBLIC
949|7ED8F3DFB9C26828|RETAIL
950|FA53F0C8467756C0|INDUSTRIAL
951|14045CA8319C8563|INDUSTRIAL
952|50FE172471E77417|RESIDENTIAL
953|EAD910CB52268340|INDUSTRIAL
954|69AFFC3D4EA51F99|INDUSTRIAL
955|0E91E0370F938811|AGRICULTURE
956|D750A57A69EF1E2A|RETAIL
957|4994420D5D2562F9|INDUSTRIAL
958|653ABC036672D436|OFFICE
959|0E512BD66263C40C|INDUSTRIAL
960|103EE4039A705482|INDUSTRIAL
961|D7C6023F2DEC5E9F|AGRICULTURE
962|BCA4951F512AAEFD|PUBLIC
963|4740FB58BFF34834|INDUSTRIAL
964|B3CB708608C43877|PUBLIC
965|1F69F133F3C411CE|INDUSTRIAL
966|1A36122C14AEDCDE|RESIDENTIAL
967|4CF069880C07C65D|INDUSTRIAL
968|C6D3E9A317777548|INDUSTRIAL
969|72AB7DA4EFCD5F26|RESIDENTIAL
970|1139B93CF685FC68|RESIDENTIAL
971|C044E4F551E30987|INDUSTRIAL
972|4F684B96A366935E|INDUSTRIAL
973|4827C64246A0BB95|INDUSTRIAL
974|1B020919735681BD|RESIDENTIAL
975|62201FE5A7D0DD31|INDUSTRIAL
976|D20BE7621F1EDFB3|OFFICE
977|591B275901139A64|OTHER
978|11FBC43B3E482E28|OFFICE
979|7C8D796407C26A6E|RETAIL
980|EC0105A3B60B5D8B|RETAIL
981|C8AFC3875B37D40B|OTHER
982|BCC5D2AEFAB65E96|RESIDENTIAL
983|8B8AFD12628C0954|OFFICE
984|CD1B8461C882F316|RESIDENTIAL
985|CC2EB642141B4896|INDUSTRIAL
986|7D2F7DCDE972B17D|RETAIL
987|A8D6E143756FC7D5|INDUSTRIAL
988|40A35831C16290DE|INDUSTRIAL
989|88C89B643B801DB7|PUBLIC
990|DBDD1F405DBE6523|OFFICE
991|1A330BCA87B8FC76|RETAIL
992|FF13C092178DBCC9|PUBLIC
993|B51B2B72FE89EDAA|OFFICE
994|367D158E64FDD08C|OTHER
995|5EEBE13BC635FCF0|OFFICE
996|C1EE127E40580E35|OFFICE
997|1946CDA2F0ED045C|INDUSTRIAL
998|BB0A3308C976017D|OFFICE
999|0B3C01928B5D25F3|OTHER
1000|D332B33A1E6F638C|OFFICE
1001|147C0B7CF759E09D|OFFICE
1002|4409F6D99ED07324|INDUSTRIAL
1003|8B19616A2608738F|RESIDENTIAL
1004|E4ACA171C53213DC|OTHER
1005|B9BE3DEACDD30B19|OFFICE
1006|5E843ABC3B261C90|RESIDENTIAL
1007|0D15A0F984942EF9|INDUSTRIAL
1008|7368873FEF23A8E2|OTHER
1009|1F14F0112FCFCB34|OFFICE
1010|F4976BF58E54743C|OTHER
1011|15929ACEED2DB3CA|INDUSTRIAL
1012|0D0D8F30FCDC05BE|OFFICE
1013|833963401BFCD885|PUBLIC
1014|474158F6F0471E05|RESIDENTIAL
1015|9A8AA1FD02CB1A99|INDUSTRIAL
1016|A22CFA40C59AAAB6|OTHER
1017|B9813926F1DCF804|INDUSTRIAL
1018|AEB9FE6D4F1B993B|OFFICE
1019|95BDA2C7690D4EE5|OTHER
1020|605E8987C6FD72CD|INDUSTRIAL
1021|4301D10A3C54D465|INDUSTRIAL
1022|457FC70CF405A396|RESIDENTIAL
1023|93A48C94E6578130|PUBLIC
1024|1FDC74E62FB0837F|INDUSTRIAL
1025|3E0365E9B0C9B2C3|PUBLIC
1026|5BA740310CD7749D|OTHER
1027|0E2454C1E7EAC761|INDUSTRIAL
1028|B535648569C77060|RETAIL
1029|0CDAE848273E1D04|RETAIL
1030|13AB4FB6323C5DE4|RESIDENTIAL
1031|9818178C27269473|INDUSTRIAL
1032|5003FE7C35186131|PUBLIC
1033|0CB397BDE472CA2D|INDUSTRIAL
1034|F24B88C4FE476A6E|INDUSTRIAL
1035|FC48325ADF371D19|INDUSTRIAL
1036|C9183ACC67B4F0D7|INDUSTRIAL
1037|C9239154709E66D3|RETAIL
1038|BBFF4FF39DA82C78|OTHER
1039|14272573C5676EF6|RETAIL
1040|9907E7926EAEE97B|INDUSTRIAL
1041|37E4E8FC39E16577|OTHER
1042|868A6CBA9AC367AC|INDUSTRIAL
1043|584C430DD648D1B5|OFFICE
1044|598F426DA3EA9F9C|OFFICE
1045|A519882AD5DB6C1D|RETAIL
1046|2272DC0DC63CA328|INDUSTRIAL
1047|0CF36733CD04A568|OTHER
1048|7FB5FEFBD60FA33C|OFFICE
1049|676908066D5B7EFB|INDUSTRIAL
1050|4F43F688CBE9B650|INDUSTRIAL
1051|62A28110312527C7|INDUSTRIAL
1052|B0FADFCB953120C0|INDUSTRIAL
1053|CF0DC6C57434DF39|RETAIL
1054|13425840D8632DBA|OFFICE
1055|AAD4A5D4F538D7FF|INDUSTRIAL
1056|B9CBC114746B7EAD|OFFICE
1057|7A7940CFCF1906BF|RESIDENTIAL
1058|14F0D215C48E79C2|RESIDENTIAL
1059|1B4004ED4CE2606E|INDUSTRIAL
1060|77D1414403883DF5|INDUSTRIAL
1061|B37A9ECE92C5F4D4|INDUSTRIAL
1062|1F7FBD703EBF8886|RETAIL
1063|74AA1F36B52BA0C8|INDUSTRIAL
1064|66AB493654F42CF2|INDUSTRIAL
1065|8A4B6ABD1934081E|OFFICE
1066|0A7E34D769B977F6|INDUSTRIAL
1067|E22AF9FFFB736444|INDUSTRIAL
1068|C94C7DFB84107204|INDUSTRIAL
1069|C25CE50AFE16A1A2|RETAIL
1070|380CA48BA33C1828|INDUSTRIAL
1071|E3E7EBD50928C1C9|INDUSTRIAL
1072|593EC290DD69619C|RETAIL
1073|D758668754B6A811|PUBLIC
1074|2246364103EC7531|PUBLIC
1075|39AC106AF60F147A|RETAIL
1076|C5934781AACECBA3|OFFICE
1077|A7A1BF50B2CCC582|RETAIL
1078|8BF3F02621249D6B|OTHER
1079|1875926F434568AD|INDUSTRIAL
1080|7085AE8A78C0ED5D|RESIDENTIAL
1081|A545D15FFD910414|INDUSTRIAL
1082|B400718848759D7F|PUBLIC
1083|6EB099DBE137D287|RETAIL
1084|9B569F53FCAC813D|RETAIL
1085|62BB94302A72C197|INDUSTRIAL
1086|A1CEED5F4A894835|RESIDENTIAL
1087|EA5E749DEA20498B|PUBLIC
1088|A7A0EB10D4A1EA8E|INDUSTRIAL
1089|5340D222AEF94E9D|AGRICULTURE
1090|2379CB80F0BEB5B6|INDUSTRIAL
1091|46659330B7EB8456|INDUSTRIAL
1092|945F7F0762E2F9C4|RESIDENTIAL
1093|516B7741E6B904AC|INDUSTRIAL
1094|3DD5372C06D7383C|OFFICE
1095|FC8A09CD3569B69A|INDUSTRIAL
1096|E9613C955AAC55F6|RETAIL
1097|7E1135D3DEF81483|PUBLIC
1098|1674AAEE1526366D|INDUSTRIAL
1099|EFC54ACB47708F9B|PUBLIC
1100|E406BF4D1A9409E0|RETAIL
1101|8CBFA4040D983B0A|INDUSTRIAL
1102|7BB9715C80B2B390|RETAIL
1103|F037DB0D063FE3EF|RETAIL
1104|35E3E970D25130C7|AGRICULTURE
1105|046EBFD2694ABE17|INDUSTRIAL
1106|64CC5E92745110A2|RETAIL
1107|37C152307AC578A8|INDUSTRIAL
1108|FF2D1A9A1121DF3A|OFFICE
1109|5B8345D019F23FB8|RETAIL
1110|AE013E5E24A4511B|INDUSTRIAL
1111|31D4358911F12494|PUBLIC
1112|605F1281313954C8|INDUSTRIAL
1113|530A843C03C80825|PUBLIC
1114|5CA019C9571B4FF1|AGRICULTURE
1115|B6DC9C7BE702E6ED|INDUSTRIAL
1116|C314828297B2139A|PUBLIC
1117|926E0F521027C7D3|INDUSTRIAL
1118|21DE328F2BD824B3|OTHER
1119|D3310E6E897D68B0|RESIDENTIAL
1120|ED7A3D115C24FA0F|OTHER
1121|211370BC4213AD74|OFFICE
1122|1CFFABD107469488|INDUSTRIAL
1123|4FC7B2DB9C14F357|PUBLIC
1124|B545A83A9E382B96|INDUSTRIAL
1125|A3A7ABD0B3FFCC99|RESIDENTIAL
1126|B3896F889B04CE7D|RETAIL
1127|12DEF5E8C497BE04|RETAIL
1128|668A77AD1DE39C05|PUBLIC
1129|3CBF27DAA96A8506|PUBLIC
1130|D0B8F471CE342C20|INDUSTRIAL
1131|AA42DAD4915CC300|INDUSTRIAL
1132|0513B8305F906FB3|INDUSTRIAL
1133|349EB20C66B2527A|RESIDENTIAL
1134|53972D081E4D3723|INDUSTRIAL
1135|DDAE288B916BF412|INDUSTRIAL
1136|7F3CE7DD3C9E1D6C|RETAIL
1137|4209B6B852535EEE|INDUSTRIAL
1138|65B7BE51BB44661C|INDUSTRIAL
1139|6980627DA1CC36EF|RETAIL
1140|FD23A6BE8DEF605F|OFFICE
1141|25D5205406CE4E6C|INDUSTRIAL
1142|CCFCA1ECE9B40946|PUBLIC
1143|F1C64609500FE39E|RETAIL
1144|8AA30B20F4A7D930|INDUSTRIAL
1145|5727CC381ACD384B|OTHER
1146|E23E176052826461|OFFICE
1147|8734A9A7EF9C1077|PUBLIC
1148|70C2313DD00C6785|INDUSTRIAL
1149|4F5CAC71F917363A|INDUSTRIAL
1150|6435FC92CECE3A59|INDUSTRIAL
1151|DEB3BC05E37C9F02|RESIDENTIAL
1152|5B9AAB751329E1B1|INDUSTRIAL
1153|B8F848BF0FDC6D37|INDUSTRIAL
1154|8D2F6C1D5656844B|OTHER
1155|1DCE0B4D7EEF94AC|RETAIL
1156|CFCABC98D249BB4C|OTHER
1157|1443AD5D25C4759A|INDUSTRIAL
1158|281CBF402E12A731|OTHER
1159|1EC755E03D278231|RETAIL
1160|4D10C8F395822024|RETAIL
1161|9818AD899C7872E0|RETAIL
1162|4DBDC194E88960B0|INDUSTRIAL
1163|64391AF4993B15F8|INDUSTRIAL
1164|855B9CFF9DB17996|PUBLIC
1165|7C7FD3042F0BF961|PUBLIC
1166|4F54FD6F311C19B2|PUBLIC
1167|AE0CB828AD115DEB|RETAIL
1168|D26D466B20E32CDC|PUBLIC
1169|4805D0932C9F0277|RESIDENTIAL
1170|B3CF31634A0DD952|PUBLIC
1171|6BCC278F6535747C|INDUSTRIAL
1172|DC513419C0422393|RESIDENTIAL
1173|23E80616F6AC52EB|OTHER
1174|76390004771C44|INDUSTRIAL
1175|BEB42CFEF79ECC2B|OFFICE
1176|04E63889499A2016|INDUSTRIAL
1177|A8B8F230C4E87737|OTHER
1178|E8CFE83FED9467DA|RETAIL
1179|6AE75705E1FAE523|INDUSTRIAL
1180|994C52BAD2BE7235|OFFICE
1181|F2ADFAD5D07FE059|INDUSTRIAL
1182|5572724498D4F86B|INDUSTRIAL
1183|13853A5E214AD709|RETAIL
1184|F4C46941D9995685|INDUSTRIAL
1185|4BE0F7F5A44BD89A|INDUSTRIAL
1186|FF2EA85DDF9C79B3|PUBLIC
1187|8D8417A39368495F|INDUSTRIAL
1188|E6748CB067BDF4BE|PUBLIC
1189|E8F8C5B1AD3E2EEA|OFFICE
1190|5E047D472C76AC4A|OFFICE
1191|E4C89C699F627924|OTHER
1192|FD5102501F56BEC5|RETAIL
1193|8EDDE9890A912DD9|INDUSTRIAL
1194|FEAF2B46F850A094|INDUSTRIAL
1195|BAB12723A458DE73|OFFICE
1196|3A2D9170B0E80377|INDUSTRIAL
1197|03CFE2B605BDAB94|INDUSTRIAL
1198|D705B566C7DBB501|RETAIL
1199|CA5557100A99515D|INDUSTRIAL
1200|2B9E783F54A29A4E|INDUSTRIAL
1201|F091360A6F358316|INDUSTRIAL
1202|4E09BD460FFB4DD2|OTHER
1203|656F9878271F084B|OFFICE
1204|1D69A9F5BABEFDC7|INDUSTRIAL
1205|8E84C7688359F509|RETAIL
1206|426889D07D367226|OFFICE
1207|621720674BEAAEDB|OFFICE
1208|707A40DF652B3F8F|AGRICULTURE
1209|91AFCCEF21F06DFA|INDUSTRIAL
1210|6470E21295AE1626|INDUSTRIAL
1211|24EB8BA51BA6F056|RETAIL
1212|32B300F08ABB1D7D|RESIDENTIAL
1213|FB0022127C49DAA9|INDUSTRIAL
1214|F4E2BDC9838ED7EA|OFFICE
1215|87409A28A7ED2CB4|INDUSTRIAL
1216|BA4F2438A75A6839|PUBLIC
1217|CBB4D31044A7004B|PUBLIC
1218|B809A5382A8EF54D|AGRICULTURE
1219|BB8B418B3CD5EA4B|INDUSTRIAL
1220|19DFF2FE046504A3|OTHER
1221|62DA098DAFF05A37|PUBLIC
1222|8E0B31540D821CA8|PUBLIC
1223|77C70BBACCEE6305|RESIDENTIAL
1224|6C82ACB976317F4B|OFFICE
1225|965FB420C15970E3|INDUSTRIAL
1226|207F49985E2FE0A1|INDUSTRIAL
1227|4C51D2703BDD65C4|AGRICULTURE
1228|D269298DD2422B02|OFFICE
1229|B6406E384BE51308|PUBLIC
1230|C44ACCAB841EC27A|PUBLIC
1231|33FEE4DED042A3E6|INDUSTRIAL
1232|1701332BC664F288|INDUSTRIAL
1233|E68E4367875EB913|RESIDENTIAL
1234|178A76C4F661DFB6|INDUSTRIAL
1235|CCB3DE343EA7755A|INDUSTRIAL
1236|3F6AB01CC492FBD5|INDUSTRIAL
1237|BA02AB4A7D462401|INDUSTRIAL
1238|504E5931077494CA|INDUSTRIAL
1239|7DBD505395B3A710|PUBLIC
1240|C907F6FCF334A496|RETAIL
1241|ACB41517A6113DD1|INDUSTRIAL
1242|987A987838410F9E|INDUSTRIAL
1243|FD13A523A766C6E6|PUBLIC
1244|7B08BC9BF49E607F|RETAIL
1245|CEFC1B3E1E11BEB5|RETAIL
1246|D623666C3DC81C5E|INDUSTRIAL
